video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
7U1dDziQUvw,grem for the airport!! ✈️ #travel #grwm #getreadywithme #relatable #morningvlog #makeup #airport,Lauren Kim,UCWSwub1biYJX59p3cSSxR5g,2026-05-30T22:25:58Z,26,https://i.ytimg.com/vi/7U1dDziQUvw/default.jpg,114149,14907,80
-rGI683xkS0,Cancer Has Grown (Results) *Cancer Journey 2026*,tiffanythinks,UCGuL-e-ka0avJT35zFk0o5Q,2026-05-28T16:30:23Z,26,https://i.ytimg.com/vi/-rGI683xkS0/default.jpg,126753,9582,3155
pBqTCJl00b0,graduation diaries | photos + graduation day + GRAD BASH 2026,Nely Cuevas,UCiPV7RblxaUF6Z4BpTtlVqA,2026-05-28T01:05:37Z,22,https://i.ytimg.com/vi/pBqTCJl00b0/default.jpg,104336,3382,83
rOTbX7oQyJY,GRWM MORNING VLOG 🩵🌼💐,Lisi Shops,UCYh931jrUVrrISOGV1qyVtw,2026-05-25T21:59:01Z,22,https://i.ytimg.com/vi/rOTbX7oQyJY/default.jpg,372521,31795,1625
6XpTM9W7nY4,WE ARE MOVING!,Brooklyn and Bailey,UC6QWhGQqf0YDYdRb0n6ojWw,2026-05-20T21:00:10Z,24,https://i.ytimg.com/vi/6XpTM9W7nY4/default.jpg,467086,12620,433
09h0NHCupYk,Rhett’s Graduation + Brock’s BIG Birthday Surprise ! He did not expect this!,The LeRoys,UCRPIJ_-fU0fycIi4a6PUXRg,2026-05-29T18:44:53Z,24,https://i.ytimg.com/vi/09h0NHCupYk/default.jpg,78164,2332,179
GEK00F_Lp2s,So the Cottage Garden Has to Wait… + a Rainy Week on the Land,HEY WANDERER,UCTXClH9eLcYtCw0vIZlbsZA,2026-05-31T14:00:29Z,22,https://i.ytimg.com/vi/GEK00F_Lp2s/default.jpg,23733,3205,208
7Mb_5fx7YvY,our homestead changed forever today...,Mr and Mrs Adventure,UC9fSBF61eAEI2JOcFrM2Mng,2026-05-31T14:00:21Z,26,https://i.ytimg.com/vi/7Mb_5fx7YvY/default.jpg,51532,7909,697
9Xy6OvOyMQc,how a productive 24hrs living with my boyfriend looks like (business owners),Jathaly,UCABbEMDC2EdsLuF0pkoV_cg,2026-05-23T01:16:39Z,22,https://i.ytimg.com/vi/9Xy6OvOyMQc/default.jpg,200809,6937,204
4_4gC38pFyM,I avoided this DIY for 3 years & vintage decor shopping | MaCenna Lee,"XO, MaCenna Vlogs",UCxVEsOhpjLTRKNUSA8e0mfA,2026-05-28T21:00:36Z,24,https://i.ytimg.com/vi/4_4gC38pFyM/default.jpg,67333,6031,187
gNcl53VE6J4,Mall Vlog *We Actually Spent Money**,Jayla and Aydah ,UCD3PTAXfTSx2mRyky8JC3Ew,2026-05-25T23:51:20Z,24,https://i.ytimg.com/vi/gNcl53VE6J4/default.jpg,91806,2976,89
zKvxBgGvw2o,london_vlog.mov,Mandy's iPhone,UCZR4ioZxU0e18LzT7UKMdSw,2026-05-22T22:41:38Z,22,https://i.ytimg.com/vi/zKvxBgGvw2o/default.jpg,202872,10346,510
d2JV_fqQM7w,"What Happens in Vegas, Stays in Vegas... No Regrets!",CRAZY MIDDLES,UCzVxzz60KHq5Bgqf1zqoocg,2026-05-30T00:49:10Z,22,https://i.ytimg.com/vi/d2JV_fqQM7w/default.jpg,46510,2913,166
XqmtoOTUt4Y,They Lied to Me,Sarah Berkowitz,UCwh3ZT6P2DqEsTa9Kc82LuQ,2026-05-30T16:00:29Z,22,https://i.ytimg.com/vi/XqmtoOTUt4Y/default.jpg,36573,3803,238
fCisrP0M8gg,Everything went WRONG this week! WEEK IN MY LIFE VLOG,AlondraDessy (alondradessy),UC0psAD-M4X6O0yC_hFRK4hw,2026-05-29T00:59:29Z,22,https://i.ytimg.com/vi/fCisrP0M8gg/default.jpg,43460,1738,174
aY-bsiEkp0s,We're having a GENDER REVEAL,Taylor & Soph,UCGpTVLn8eqAMXoxNh82kK5A,2026-05-29T21:00:31Z,22,https://i.ytimg.com/vi/aY-bsiEkp0s/default.jpg,64362,2745,166
