video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count,tags,duration
a-lckv-kzoc,ELA ME DESAFIOU NO LABIRINTO DO BROOKHAVEN E QUASE NÃO CONSEGUI SAIR!,Darknildo,UC8B7ZhNtBacu3hQjChv3rsg,2026-06-02T21:00:35Z,20,https://i.ytimg.com/vi/a-lckv-kzoc/default.jpg,22190,1402,67,"['Roblox', 'Roblox Brasil', 'Darknildo', 'vídeos engraçados Roblox', 'casal joga Roblox', 'gameplay Roblox', 'vídeos em casal', 'vídeos de Roblox em dupla', 'youtuber de Roblox', 'Roblox PT-BR', 'jogos engraçados Roblox', 'Roblox português', 'Roblox dublado', 'canal de Roblox', 'Roblox aventuras', 'Roblox vídeos longos', 'Roblox obby', 'casal gamer', 'Roblox YouTuber Brasil', 'roblox 2026', 'amy e dark']",PT11M42S
4wJgmSn1wC8,ESTOU DE VOLTA - TRYHARD DUO SACY - TONY STARK LOW BUDGET - C9 TCK FOREVER🏆!LIVEPIX,TcK10,UCRm3UqpwcxDmoPT9PKn4qPw,2026-06-03T00:49:40Z,20,https://i.ytimg.com/vi/4wJgmSn1wC8/default.jpg,50039,2830,,"['valorant', 'radiante', 'tck', 'tck10', 'valorantbrasil', 'português']",PT4H36M42S
R2u139fASRw,SALLY FACE E O MISTÉRIO DA MORTADELA - Capítulo 3,Felipe Neto Joga,UCIzdh7oty8jCnXUj3eUj2WQ,2026-06-01T15:00:03Z,24,https://i.ytimg.com/vi/R2u139fASRw/default.jpg,475850,57818,2962,[],PT1H31M8S
wZYSGC_U6eg,Villagers gigantes em 1 bloco,Athos TV,UCYR8hAmD46MI9YyCBjrUAsw,2026-06-02T16:44:06Z,20,https://i.ytimg.com/vi/wZYSGC_U6eg/default.jpg,34061,489,5,"['minecraft', 'athos', 'cadres', 'padres']",PT39M41S
UprpbXdKxJA,ENCONTREI OS MONSTROS SCP no ROBLOX,Nanndo,UC9VujSExl_C0NjfnGak1-GQ,2026-06-02T16:51:22Z,20,https://i.ytimg.com/vi/UprpbXdKxJA/default.jpg,72433,1068,52,"['nanndo', 'nando', 'nandu', 'nanndo roblox', 'nanndo brookhaven', 'nanndo shorts', 'roblox', 'roblox gameplay', 'roblox funny', 'roblox shorts', 'roblox kids', 'roblox games', 'roblox roleplay', 'brookhaven roleplay', 'roblox stories', 'roblox secrets', 'roblox myths', 'roblox curiosidades', 'roblox obby', 'roblox horror', 'roblox english', 'roblox spanish', 'roblox portuguese', 'roblox indonesian', 'roblox arabic', 'roblox russian', 'roblox french', 'roblox german', 'roblox polish', 'roblox turkish', 'roblox hindi', 'roblox español']",PT15M10S
xxMUUpbcal8,I SURVIVED Every SPIN THE BOTTLE Challenge!,Zoomy,UCJnH5Ph5O1EZhKiKiNgH9IA,2026-06-02T11:00:35Z,20,https://i.ytimg.com/vi/xxMUUpbcal8/default.jpg,595333,4989,70,"['Steal a Brainrot', 'StealABrainrot', 'Steal a Brainrot Shorts', 'Steal a Brainrot Roblox', 'Steal a Brainrot funny moments', 'Steal a Brainrot clips', 'Steal a Brainrot meme', 'Steal a Brainrot animation', 'Steal a Brainrot gameplay', 'Steal a Brainrot story', 'Steal a Brainrot edit', 'Steal a Brainrot compilation', 'Steal a Brainrot scenes', 'Steal a Brainrot reaction', 'Roblox Steal a Brainrot', 'Roblox Shorts', 'Roblox funny', 'Roblox meme', 'Roblox edit', 'Roblox animation', 'Roblox gameplay', 'Roblox short film']",PT1H4M21S
xSVgqJ9hZZE,TROQUEI BRAINROTS POR FIGURINHAS DA COPA 2026 NO ROUBE UM BRAINROT,Pabllym GO!,UCU6bO4X3CUGm3gSy9cCdNuw,2026-06-02T13:30:08Z,20,https://i.ytimg.com/vi/xSVgqJ9hZZE/default.jpg,34840,2998,10,"['roblox', 'brainrot', 'roube um brainrot', 'figurinha da copa', 'figurinha da copa 2026', 'album da copa 2026']",PT22M58S
VNVOw_uwFW8,LUTA BRUTAL PELA LIDERANÇA!!!!!!!!!!!!!!!!! PARTE 2,Raffael Chess,UCSAo4zvM1oAJ_i4C6q6ejBA,2026-06-02T19:30:47Z,17,https://i.ytimg.com/vi/VNVOw_uwFW8/default.jpg,47262,5004,52,"['xadrez para iniciantes', 'xadrez taticas', 'xadrez profissional', 'xadrez como jogar', 'xadrez aberturas', 'xadrez online', 'jogo de xadrez', 'raffael chess live xadrez', 'norway chess 2026', 'magnus carlsen xadrez', 'magnus live norway chess', 'magnus carlsen norway chess 2026', 'live raffael chess norway chess 2026', 'raffael chess live norway chess', 'magnus carlsen lance brilhante xadrez', 'magnus carlsen gukesh norway chess', 'gukesh norway chess']",PT3H4M18S
ZM-h-Bkf5Kg,Expulsei Meu Amigo da Minha Casa no Minecraft!,Kass e KR - TV,UCJIaGgBUsJt6JcGaypQH34g,2026-06-02T14:00:12Z,20,https://i.ytimg.com/vi/ZM-h-Bkf5Kg/default.jpg,26814,574,14,"['minecraft', 'kass e kr', 'vídeos de minecraft', 'minecraft brasil', 'minecraft engraçado', 'minecraft mod', 'minecraft trollagem', 'minecraft criativo', 'vídeo infantil minecraft', 'canal kass e kr']",PT56M11S
VpHRdaKc_0Y,Minecraft: OS PODERES DA PROFESSORA! - ESCOLA DE HEROIS 4 Ep.14 ‹‹ P3DRU ››,P3DRU,UCV4pRkJkmiA6aB-URzuNfTQ,2026-06-02T17:00:24Z,20,https://i.ytimg.com/vi/VpHRdaKc_0Y/default.jpg,33519,2899,145,"['Minecraft', 'Minecraft BR', 'Videos', 'P3DRU Videos', 'P3DRU Minecraft', 'Videos de Minecraft', 'Minecraft Celular', 'Minecraft PC', 'PEDRU', 'P3DRO', 'P3DRU Familia', 'ESCOLA DE HEROIS', 'ESCOLA DE HEROIS 4', 'ESCOLAS', 'PODER DA LAYSA', 'ESCOLA DE HEROIS NOVO PODER', 'GAROTA LOBO']",PT11M31S
HZL20rAs4y8,opening LUCKY BLOCKS in real life!!,steak,UC7c8wbA9yQjzxkj2uyrHrkg,2026-06-02T22:48:34Z,20,https://i.ytimg.com/vi/HZL20rAs4y8/default.jpg,772013,18990,616,[],PT34M4S
UlxHEOryRFk,IEM COLOGNE MAJOR 2026 STAGE 1 (DIA 01) - TODOS OS JOGOS - COMPLETO,MADHOUSE TV,UCyZ0uI-HkhK1bfhtK3h-XEg,2026-06-02T20:57:00Z,20,https://i.ytimg.com/vi/UlxHEOryRFk/default.jpg,75621,3038,5,"['highlights', 'mad house tv', 'madhouse tv', 'furia', 'podpah', 'cs', 'cs2', 'counter strike', 'games', 'video game', 'yekindar', 'fallen', 'counter strike 2', 'molodoy', 'kascerato', 'DONK', 'pain gaming', 'gordox', 'fks', 'lucas1', 'hen1', 'tribo', 'gaules', 'BLAST', 'blast bounty', 'blast2026', 'zywoo', 's1mple']",PT10H21M31S
3ynmamX5lYU,IEM Cologne Major 2026 - Day 1 - Stream A,ESL Counter-Strike,UCPq2ETz4aAGo2Z-8JisDPIA,2026-06-02T21:25:24Z,20,https://i.ytimg.com/vi/3ynmamX5lYU/default.jpg,1295821,11211,20,"['ESL', 'Counter-Strike', 'ESL CS', 'ESLCS', 'ESL CSGO', 'ESL Counter-Strike', 'IEM', 'IEM CS', 'IEM CSGO', 'CSGO', 'esportsisawesomesauce']",PT11H13M20S
6nnEby19s34,"GANHEI A COPA DO MUNDO NO FC MOBILE, MAS FUI HUMILHADO 10X...",RAFÃO,UCrkSOd8m17PJK5yQ6RoFa6A,2026-06-01T23:33:38Z,20,https://i.ytimg.com/vi/6nnEby19s34/default.jpg,144437,7536,180,"['fc mobile', 'rafao joga', 'ea fc', 'fifa', 'fifa mobile', 'fifa 26', 'fc 26', 'ea fc 26', 'pack open', 'abrindo packs', 'rafao abre packs', 'abre packs', 'packs fc mobile', 'fc points', 'fifa points', 'mobile', 'rafao tv', 'rafao fc mobile', 'rafao', 'dinheiro infinito fc mobile', 'fc mobile moedas infinitas', 'fc points gratis', 'fc mobile ao vivo', 'fc mobile 26', 'fc mobile mod menu', 'fc mobile codigos', 'champions', 'champions fc mobile', 'tots fc mobile', 'evento tots', 'tots', 'psg', 'brasil fc mobile', 'neymar fc mobile', 'humilhado']",PT36M53S
