video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
MHJtIkfA-s8,What Every American Should Know about Data Centers,Tommy G,UCakIVH4t7k4vZe1AWPpewgA,2026-06-03T21:23:10Z,10,https://i.ytimg.com/vi/MHJtIkfA-s8/default.jpg,1278503,38162,7367
KiqhaRhrtcM,STOP shaking your Polaroid film 📸 #learningnewthings #polaroidphoto #polaroidcamera,Andy Persons,UCKfPYmmNmWJGLNafahQ4sfQ,2026-05-30T16:21:11Z,27,https://i.ytimg.com/vi/KiqhaRhrtcM/default.jpg,1462212,82810,1014
aifuElr0RmI,radio signals are cool #shorts,bbretro,UCD3YEAOHaZlxwNatK52uYbA,2026-06-03T16:43:13Z,24,https://i.ytimg.com/vi/aifuElr0RmI/default.jpg,663225,18081,371
8lZytfx5KhQ,I Made the Worlds BRIGHTEST Gaming Mouse… #gaming #pcgaming #pcgamer #gamingmouse #mousegaming,cmcteq,UCaOVBKmBLEArfFSxls2d4jQ,2026-06-03T01:59:17Z,20,https://i.ytimg.com/vi/8lZytfx5KhQ/default.jpg,1905798,70043,424
Xun8ZjsOTtU,Google KILLED the Future of Smartphones!,Neural Stack,UCToFxQ5_N2Rr-m5xbhcet6w,2026-05-28T15:15:15Z,22,https://i.ytimg.com/vi/Xun8ZjsOTtU/default.jpg,1929377,,2362
co18MZypHm0,jbl go4 pvc pipe drop jumping,Dipesh Chauhan,UCY6gTaTARkQG6abRc7uU2oA,2026-05-26T02:56:05Z,22,https://i.ytimg.com/vi/co18MZypHm0/default.jpg,32094430,298129,183
A0TWHqOsOyQ,PHONES BATTERY IN 2000 vs 2050 🔋,Jooj Natu ENG,UCDit-dp02_yDsn-zDxm7W4A,2026-06-02T20:56:26Z,24,https://i.ytimg.com/vi/A0TWHqOsOyQ/default.jpg,3137098,197887,469
ujZCAq6TgBc,It's Impossible to Beat Razer...Or is it? Day 89 #esports  #razer  #gaminggear #pcmasterrace,PEGASI Peripherals,UC48dzgkBErRzUgJrlaE6iEg,2026-06-01T04:00:17Z,20,https://i.ytimg.com/vi/ujZCAq6TgBc/default.jpg,1029273,50241,405
n3V3LZh_r40,Apple Products That DON'T Exist,Marques Brownlee,UCBJycsmduvYEL83R_U4JriQ,2026-06-04T19:41:28Z,28,https://i.ytimg.com/vi/n3V3LZh_r40/default.jpg,1150684,70385,1714
n6OBO-oJe34,Would you spend $50 on a PC not knowing the specs? 🫪👀😳⁉️🔥🥶💀 #pc #computer #tech #pcbuild,computercloset,UClHh_WIMTc-U-pz3C2FB2Rw,2026-05-27T19:30:15Z,22,https://i.ytimg.com/vi/n6OBO-oJe34/default.jpg,2507887,124937,3229
I9gTweNGd-s,Free PS5 Glitch Using Apples 🍎 #funny #freewill #ps5 #target #ytshorts,VerrTV,UCjAws9tKAZbnYNYkryZwC1Q,2026-05-31T23:45:24Z,27,https://i.ytimg.com/vi/I9gTweNGd-s/default.jpg,761828,28444,295
5bVn2hb8NEE,98 inch TV Mount 💪🏾📺,Noe Murillo,UCEmYeNlzqqZR0masAEZj4Hw,2026-05-30T21:15:41Z,22,https://i.ytimg.com/vi/5bVn2hb8NEE/default.jpg,736275,36570,978
p07iqKq5FOY,New iPhone Fold leaked 🤔,John Casterline,UCE7spuKzxP1k8A-XucxxUAQ,2026-06-04T16:14:11Z,23,https://i.ytimg.com/vi/p07iqKq5FOY/default.jpg,488222,59716,995
Apmg6F_Ubpg,Building a Custom Keyboard,Gohar Khan,UCPk2s5c4R_d-EUUNvFFODoA,2026-06-01T00:32:52Z,27,https://i.ytimg.com/vi/Apmg6F_Ubpg/default.jpg,1308701,78679,488
