video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count,tags,duration
1nHuVEjJGr4,Vini jr,RoxEditz,UC8Ws859ts0Yi-dhn6qwzmbw,2026-05-30T00:30:24Z,17,https://i.ytimg.com/vi/1nHuVEjJGr4/default.jpg,1926752,,202,[],PT15S
nhym5e106kU,O segundo treino aberto do Brasil com o Ancelotti tá dando o que falar 😳,Árlei Fagundes,UCWw5r1TjyTGb6AJ4HEZWO3g,2026-05-29T17:57:41Z,17,https://i.ytimg.com/vi/nhym5e106kU/default.jpg,533287,27503,304,[],PT1M9S
DyFlbPWHxXw,Como Neymar se tornou o primeiro jogador a marcar saindo do banco antes da Copa do Mundo.😳🤣,Futecem,UCcAg-rvBbiCE3tCg42aTIEQ,2026-06-01T16:19:04Z,17,https://i.ytimg.com/vi/DyFlbPWHxXw/default.jpg,313905,11240,38,"['futebol', 'futecemfc', 'futecem']",PT40S
b-5eMIzSMhg,We Couldn’t Believe it 😭 #shorts #volleyball #volleyballshorts,thebrownsetter,UCb52pM-lOcYhQ4GaKBUAWiA,2026-06-01T00:10:40Z,22,https://i.ytimg.com/vi/b-5eMIzSMhg/default.jpg,4081280,115324,43,[],PT48S
8H-t4Mdnjys,Leitura labial de Gabigol discutindo com Jamerson do Vitória.,VELLOSO,UCc_tw_T3LHKsLKgcCcmSC2Q,2026-05-31T19:45:38Z,17,https://i.ytimg.com/vi/8H-t4Mdnjys/default.jpg,287038,16781,448,[],PT29S
NylxDfJc_-w,Barcelona Real Madrid 2014🔥,ElBichoTV,UCF20F71bItlrpxfBXxrKDMw,2026-05-29T13:26:23Z,22,https://i.ytimg.com/vi/NylxDfJc_-w/default.jpg,10019289,355069,1249,[],PT2M29S
DyZeku3xKlE,"DONOS DA BOLA DEBATEM BASTIDORES DA SELEÇÃO, VITÓRIA DO CORINTHIANS E MUITO MAIS| 01/6/2026",Os Donos da Bola,UCjlcZ5YIXlBTaob0BkS_gDg,2026-06-01T17:35:51Z,17,https://i.ytimg.com/vi/DyZeku3xKlE/default.jpg,456072,11598,216,"['donos da bola corinthians', 'vitória do corinthians', 'desempenho do corinthians', 'polêmicas no palmeiras', 'debate palmeiras', 'arbitragem palmeiras', 'lance polêmico palmeiras', 'reclamação palmeiras', 'decisão da arbitragem', 'análise arbitragem palmeiras', 'corinthians e palmeiras', 'rodada do corinthians', 'repercussão palmeiras', 'comentários jogo palmeiras', 'bastidores corinthians', 'bastidores palmeiras', 'donos da bola palmeiras', 'debate futebol paulista', 'análise futebol paulista']",PT1H16M52S
YwopBcRh0hY,Balls Control Challenge ☠️ #football #shorts,FootySnapFC,UC_kGdJFp4xHHzOCUeC17zXw,2026-05-27T10:06:42Z,17,https://i.ytimg.com/vi/YwopBcRh0hY/default.jpg,4749544,176750,347,"['Football', 'Futebol', 'Futbol', 'Soccers', 'Ronaldinho', 'Neymar', 'Brazil team']",PT45S
1WRLk1QPpyM,Ela Esqueceu o Significado de Espírito Esportivo,Pequenos Momentos,UCiniI-10Y1dvD6HCU6LI2cA,2026-05-24T10:45:26Z,22,https://i.ytimg.com/vi/1WRLk1QPpyM/default.jpg,1391506,41560,61,[],PT21S
pqIX9y-5RhU,PORQUE JOGADOR DE FUTEBOL NÃO TEM PELOS?,Naggi,UCNHyewBZiVv1uXAfJ1PByoA,2026-05-27T14:30:03Z,22,https://i.ytimg.com/vi/pqIX9y-5RhU/default.jpg,821159,29857,223,[],PT18S
